0.007246,0.147605,0.845149
0.999109,0.000891,0.000000
0.007811,0.037602,0.954588
0.618159,0.265761,0.116080
0.038708,0.137906,0.823386
0.300806,0.449196,0.249998
0.015091,0.415365,0.569545
0.086843,0.223501,0.689656
0.005634,0.145376,0.848990
0.449161,0.147994,0.402845
0.043766,0.065508,0.890726
0.008926,0.004781,0.986293
0.000241,0.072459,0.927300
0.003005,0.030288,0.966707
0.199169,0.179716,0.621114
0.694537,0.002694,0.302769
0.001830,0.028298,0.969873
0.045189,0.499335,0.455475
0.046716,0.254604,0.698680
0.046338,0.127694,0.825968
0.999505,0.000050,0.000445
0.176588,0.111562,0.711850
0.221405,0.086434,0.692161
0.026048,0.004368,0.969584
0.014150,0.023711,0.962139
0.370071,0.287486,0.342443
0.825534,0.111603,0.062863
0.043942,0.334920,0.621138
0.012614,0.035454,0.951932
0.981854,0.000345,0.017801
0.995962,0.000007,0.004031
0.006561,0.089049,0.904389
0.626345,0.015977,0.357678
0.993795,0.000001,0.006204
0.709541,0.091142,0.199318
0.985928,0.000030,0.014042
0.999501,0.000491,0.000008
0.021109,0.060518,0.918372
0.011203,0.022103,0.966694
0.999258,0.000000,0.000742
0.786371,0.190582,0.023047
0.153610,0.690069,0.156321
0.080394,0.146839,0.772767
0.221381,0.040611,0.738008
0.998493,0.000006,0.001501
0.017384,0.008564,0.974052
0.716194,0.197139,0.086667
0.040585,0.005412,0.954003
0.797371,0.166117,0.036512
0.880525,0.087635,0.031839
0.040166,0.200798,0.759037
0.044937,0.113118,0.841945
0.087810,0.214476,0.697714
0.059968,0.008338,0.931694
0.061628,0.129602,0.808770
0.017217,0.003332,0.979450
0.000252,0.105516,0.894233
0.801632,0.196193,0.002175
0.028524,0.118013,0.853463
0.740819,0.214750,0.044431
0.003120,0.155404,0.841476
0.399182,0.243539,0.357279
0.733541,0.199997,0.066462
0.001886,0.131548,0.866565
0.021160,0.552684,0.426156
0.000014,0.014608,0.985378
0.002375,0.354020,0.643605
0.116713,0.341536,0.541751
0.056385,0.097124,0.846491
0.124973,0.006735,0.868293
0.960304,0.002459,0.037238
0.052740,0.101953,0.845307
0.078441,0.061495,0.860064
0.083097,0.053004,0.863900
0.998315,0.000109,0.001576
0.107710,0.009197,0.883093
0.040572,0.027738,0.931690
0.284672,0.097909,0.617419
0.000001,0.822077,0.177923
0.524660,0.093502,0.381838
0.111389,0.595779,0.292832
0.054159,0.026611,0.919231
0.005064,0.643455,0.351481
0.005867,0.062205,0.931928
0.001170,0.906137,0.092692
0.005560,0.057430,0.937010
0.000080,0.042609,0.957311
0.008962,0.008899,0.982139
0.000026,0.047758,0.952216
0.998977,0.000001,0.001022
0.027417,0.105581,0.867002
0.038468,0.097147,0.864386
0.062769,0.177755,0.759476
0.698503,0.120710,0.180786
0.961712,0.000075,0.038213
0.063433,0.830353,0.106214
0.690722,0.147061,0.162217
0.081177,0.049974,0.868849
0.004857,0.016332,0.978810
0.999999,0.000000,0.000001
0.104134,0.086095,0.809771
0.157767,0.169702,0.672530
0.631270,0.253036,0.115694
0.169181,0.258175,0.572643
0.129735,0.084285,0.785980
0.032316,0.057344,0.910341
0.767371,0.232611,0.000018
0.780726,0.001460,0.217813
0.007552,0.509696,0.482752
0.034710,0.028994,0.936296
0.021297,0.012350,0.966352
0.061068,0.008067,0.930865
0.016524,0.039136,0.944341
0.000996,0.009236,0.989768
0.292527,0.037879,0.669593
0.010681,0.014515,0.974805
0.005926,0.039149,0.954926
0.138006,0.175506,0.686488
0.009836,0.030616,0.959549
0.052662,0.005654,0.941683
0.010571,0.038073,0.951356
0.075381,0.007215,0.917405
0.005436,0.101537,0.893027
0.064920,0.441098,0.493982
0.019168,0.017399,0.963432
0.302947,0.650942,0.046111
0.157498,0.109594,0.732908
0.806722,0.124942,0.068336
1.000000,0.000000,0.000000
0.283840,0.197037,0.519124
0.000000,0.323284,0.676716
0.090376,0.114196,0.795428
0.029822,0.004252,0.965927
0.004633,0.016070,0.979298
0.017287,0.015338,0.967375
0.999493,0.000000,0.000507
0.052398,0.013657,0.933945
0.082556,0.163597,0.753847
0.987072,0.000183,0.012745
0.997091,0.000000,0.002909
0.010382,0.147469,0.842149
0.046115,0.108693,0.845192
0.762700,0.004301,0.232999
0.000089,0.643040,0.356871
0.067796,0.096196,0.836008
0.003201,0.140619,0.856180
0.713903,0.063182,0.222915
0.138607,0.003675,0.857719
0.009406,0.014216,0.976378
0.009113,0.196668,0.794219
0.028571,0.225887,0.745542
0.999833,0.000000,0.000166
0.994453,0.000003,0.005544
0.003232,0.029424,0.967344
0.139341,0.061052,0.799607
0.997950,0.000002,0.002048
0.019683,0.826145,0.154172
0.659194,0.340487,0.000319
0.025742,0.008983,0.965275
0.913417,0.000095,0.086488
0.986389,0.000026,0.013585
0.852279,0.016757,0.130964
0.000160,0.992889,0.006951
0.121219,0.009208,0.869573
0.866668,0.103052,0.030279
0.338936,0.292778,0.368286
0.124423,0.075511,0.800066
0.919433,0.079974,0.000594
0.019932,0.056758,0.923310
0.202526,0.004628,0.792846
0.315218,0.580655,0.104127
0.999618,0.000111,0.000271
0.138593,0.069179,0.792228
0.992815,0.000022,0.007162
0.015022,0.015796,0.969182
0.990212,0.000017,0.009770
0.999973,0.000000,0.000027
0.936611,0.000087,0.063302
0.010956,0.150148,0.838896
0.041182,0.155005,0.803813
0.462454,0.013917,0.523629
0.170473,0.038866,0.790661
0.020314,0.095797,0.883889
0.022438,0.098395,0.879167
0.984475,0.000016,0.015508
0.095902,0.002472,0.901626
0.000789,0.007711,0.991499
0.010981,0.004633,0.984385
0.018364,0.111825,0.869811
0.409228,0.047240,0.543533
0.045636,0.006185,0.948180
0.151499,0.103883,0.744618
0.006000,0.118437,0.875563
0.025334,0.034281,0.940385
0.736334,0.149580,0.114087
0.020932,0.102825,0.876243
0.041064,0.201826,0.757110
0.008574,0.017861,0.973565
0.259214,0.471890,0.268896
0.004310,0.038718,0.956972
0.004014,0.028853,0.967132
0.041126,0.030809,0.928064
0.049583,0.004706,0.945711
0.000966,0.503103,0.495931
0.572860,0.135599,0.291541
0.806092,0.001837,0.192071
0.158109,0.132632,0.709259
0.038291,0.011682,0.950027
0.067664,0.002415,0.929921
0.026007,0.049347,0.924645
0.081706,0.818695,0.099599
0.014848,0.050402,0.934750
0.105118,0.773334,0.121548
0.409402,0.140744,0.449854
0.722767,0.208301,0.068932
0.114771,0.008856,0.876373
0.755394,0.240424,0.004182
0.771384,0.096234,0.132382
0.092394,0.221457,0.686148
0.314956,0.271997,0.413047
0.987489,0.000051,0.012459
0.191427,0.263927,0.544646
0.992851,0.007132,0.000017
1.000000,0.000000,0.000000
0.013756,0.015410,0.970834
0.013268,0.245466,0.741265
0.004000,0.013042,0.982958
0.813747,0.169616,0.016637
0.835144,0.003412,0.161443
0.141973,0.176554,0.681473
0.004684,0.005762,0.989554
0.624970,0.218743,0.156287
0.094601,0.128691,0.776708
0.004612,0.009754,0.985634
0.099526,0.245699,0.654775
0.999815,0.000003,0.000182
0.218323,0.194528,0.587149
0.999291,0.000000,0.000709
0.584867,0.013830,0.401304
0.245405,0.518803,0.235792
0.036238,0.004957,0.958805
0.008531,0.033442,0.958027
0.992285,0.000234,0.007482
0.891423,0.108530,0.000047
0.046527,0.010422,0.943051
0.316526,0.135519,0.547955
0.119402,0.073567,0.807031
0.802841,0.164880,0.032280
0.322522,0.598619,0.078859
0.080674,0.232481,0.686845
0.608270,0.277571,0.114159
0.945398,0.000039,0.054563
0.800312,0.004147,0.195542
0.131032,0.155000,0.713968
0.542217,0.428349,0.029434
1.000000,0.000000,0.000000
0.001719,0.074659,0.923622
0.000389,0.966351,0.033260
0.581969,0.224750,0.193281
0.858958,0.000405,0.140637
0.466266,0.158501,0.375233
0.934713,0.064884,0.000402
0.864852,0.115751,0.019397
0.007389,0.020299,0.972311
0.229096,0.198986,0.571918
0.575104,0.235906,0.188990
0.930591,0.069408,0.000001
0.867165,0.058655,0.074181
0.989591,0.001058,0.009352
0.197331,0.130722,0.671947
0.999985,0.000001,0.000015
0.084245,0.030306,0.885448
0.741962,0.001004,0.257034
0.024187,0.388711,0.587101
0.001218,0.020490,0.978292
0.015516,0.910742,0.073742
0.039112,0.011071,0.949818
0.115218,0.062707,0.822074
0.679509,0.123574,0.196917
0.409324,0.327887,0.262789
0.091262,0.388580,0.520158
0.035225,0.015950,0.948825
0.937893,0.000806,0.061301
0.510791,0.429023,0.060185
0.813116,0.168049,0.018835
0.088279,0.028522,0.883199
0.000533,0.011060,0.988407
0.004367,0.599927,0.395706
0.998419,0.000005,0.001576
0.026970,0.745938,0.227092
0.761241,0.176562,0.062197
0.001299,0.089829,0.908872
0.824875,0.000584,0.174541
0.023567,0.192404,0.784029
0.019300,0.045082,0.935618
0.989666,0.000142,0.010192
0.541841,0.219789,0.238370
0.084137,0.024683,0.891180
0.084184,0.203223,0.712593
0.882218,0.039441,0.078341
0.124776,0.002457,0.872767
0.983027,0.000008,0.016965
0.000811,0.013473,0.985716
0.009984,0.169694,0.820322
0.939106,0.000197,0.060698
0.168844,0.035051,0.796106
1.000000,0.000000,0.000000
0.018642,0.062641,0.918717
0.003415,0.002053,0.994532
0.223040,0.123554,0.653407
0.783044,0.040326,0.176631
0.051336,0.024358,0.924306
0.029441,0.873489,0.097070
0.001017,0.004804,0.994179
0.001817,0.229371,0.768813
0.024752,0.041555,0.933692
0.311142,0.292972,0.395886
0.034147,0.050811,0.915042
0.016812,0.046231,0.936957
0.259021,0.196573,0.544407
0.672174,0.127912,0.199914
0.004484,0.060560,0.934957
0.009450,0.028180,0.962370
0.016585,0.057469,0.925946
0.862882,0.117233,0.019885
0.012861,0.040985,0.946154
0.833542,0.000648,0.165810
0.058366,0.006542,0.935093
0.767292,0.000828,0.231880
0.986942,0.000031,0.013027
0.311336,0.091592,0.597072
0.276778,0.053675,0.669547
0.012102,0.004925,0.982973
0.081861,0.411773,0.506366
0.037126,0.005001,0.957873
0.004410,0.009924,0.985666
0.058476,0.293014,0.648509
0.909109,0.000216,0.090675
0.004355,0.044781,0.950864
0.552216,0.272293,0.175492
0.021216,0.074630,0.904154
0.799014,0.161826,0.039161
0.999691,0.000000,0.000309
0.734999,0.153355,0.111646
0.001994,0.016337,0.981669
0.002515,0.101258,0.896227
0.774679,0.155259,0.070062
0.001541,0.500200,0.498260
0.005265,0.005143,0.989593
0.899102,0.000148,0.100750
0.450903,0.339275,0.209822
0.006089,0.024764,0.969147
0.051974,0.009792,0.938234
0.006738,0.011200,0.982061
0.179838,0.554015,0.266147
0.600284,0.104810,0.294906
0.798104,0.002391,0.199505
0.013542,0.077130,0.909329
0.918701,0.081046,0.000253
0.997920,0.000001,0.002079
0.530149,0.251291,0.218559
0.822009,0.105776,0.072215
0.347836,0.231550,0.420615
0.794191,0.130903,0.074906
0.228326,0.009962,0.761712
0.999893,0.000000,0.000107
0.000689,0.003215,0.996096
0.006657,0.024937,0.968406
0.946195,0.053793,0.000012
0.999151,0.000001,0.000848
0.005595,0.371635,0.622769
0.007646,0.103452,0.888902
0.125297,0.015548,0.859156
0.005298,0.026825,0.967877
0.006022,0.006619,0.987359
0.021900,0.018702,0.959399
0.039805,0.194880,0.765315
0.172685,0.006087,0.821229
0.999919,0.000000,0.000081
0.845880,0.087366,0.066754
0.238974,0.418697,0.342329
0.872660,0.000256,0.127083
0.071970,0.227646,0.700384
0.167177,0.036112,0.796711
0.999876,0.000000,0.000123
0.740122,0.259477,0.000401
0.000020,0.010058,0.989923
0.005826,0.572906,0.421268
0.008409,0.384895,0.606696
0.144328,0.060567,0.795105
0.008863,0.189658,0.801479
0.077679,0.005589,0.916732
0.803398,0.000338,0.196264
0.001614,0.234874,0.763512
0.622210,0.216085,0.161705
0.117608,0.004221,0.878170
0.912436,0.000195,0.087369
0.061085,0.068206,0.870709
1.000000,0.000000,0.000000
0.008630,0.400121,0.591249
0.005333,0.009817,0.984850
0.995503,0.000012,0.004486
0.027589,0.335823,0.636588
0.951497,0.000921,0.047582
0.321983,0.196942,0.481075
0.022094,0.010597,0.967309
0.662033,0.208449,0.129518
0.983382,0.000834,0.015785
0.999768,0.000001,0.000231
0.015585,0.048985,0.935430
0.302037,0.396175,0.301788
0.130948,0.336273,0.532779
0.645277,0.272237,0.082486
0.002191,0.906548,0.091260
0.000459,0.539207,0.460334
0.002388,0.116978,0.880635
0.022515,0.101202,0.876282
0.568432,0.283320,0.148248
0.029320,0.036591,0.934089
0.017002,0.004600,0.978398
0.109026,0.009312,0.881662
0.027555,0.026404,0.946040
0.667773,0.196035,0.136193
0.002630,0.430023,0.567346
0.978303,0.000024,0.021673
0.034000,0.011001,0.954999
0.963962,0.000021,0.036017
0.096613,0.088887,0.814500
0.930751,0.056662,0.012586
0.838038,0.114489,0.047473
1.000000,0.000000,0.000000
0.866766,0.084338,0.048896
0.115084,0.311967,0.572949
0.030583,0.011989,0.957428
0.029929,0.035503,0.934568
0.004610,0.030742,0.964649
0.011846,0.060803,0.927352
0.041312,0.197860,0.760828
0.997312,0.000002,0.002686
1.000000,0.000000,0.000000
0.048481,0.030386,0.921133
0.029748,0.006058,0.964194
0.018802,0.009147,0.972051
0.007197,0.007520,0.985283
0.001774,0.005950,0.992276
0.124023,0.074184,0.801794
0.976371,0.000039,0.023591
0.998943,0.000000,0.001057
0.853878,0.144995,0.001128
0.007608,0.045466,0.946926
0.019822,0.005528,0.974650
0.257752,0.358579,0.383669
0.058839,0.001211,0.939949
0.017549,0.016278,0.966173
1.000000,0.000000,0.000000
0.224528,0.385963,0.389508
0.054565,0.168584,0.776851
0.043632,0.004813,0.951555
0.968271,0.030824,0.000905
0.068378,0.020193,0.911428
0.403570,0.486115,0.110316
0.042070,0.010031,0.947899
0.886271,0.113127,0.000603
0.993006,0.000006,0.006988
0.972393,0.000035,0.027571
0.997724,0.000171,0.002106
0.820779,0.125454,0.053767
0.993294,0.006706,0.000000
0.212942,0.133056,0.654002
0.808974,0.182106,0.008920
0.013596,0.027937,0.958467
0.032266,0.014586,0.953147
0.000258,0.600939,0.398803
0.680261,0.151551,0.168188
0.005561,0.005387,0.989052
0.011547,0.029231,0.959222
0.063089,0.114676,0.822235
0.879366,0.084958,0.035676
0.989786,0.000024,0.010189
0.027320,0.010198,0.962482
0.281483,0.015941,0.702576
0.562485,0.129375,0.308140
0.248840,0.658692,0.092469
0.998631,0.000005,0.001363
0.702966,0.182128,0.114907
0.065732,0.444134,0.490134
0.022567,0.025611,0.951822
0.013622,0.006713,0.979666
0.882116,0.000880,0.117005
0.942760,0.057072,0.000168
0.075131,0.889666,0.035203
0.012459,0.567678,0.419863
0.996341,0.003625,0.000034
0.251489,0.491930,0.256580
0.010731,0.003735,0.985534
0.940346,0.059497,0.000157
0.982450,0.000032,0.017518
0.001467,0.013559,0.984974
0.318836,0.553269,0.127895
0.107678,0.026603,0.865720
0.003088,0.021059,0.975853
0.097224,0.082751,0.820025
0.704938,0.099986,0.195077
0.149509,0.090777,0.759714
0.997968,0.000002,0.002030
0.011219,0.754520,0.234261
0.145942,0.228397,0.625661
0.004944,0.177775,0.817281
0.049406,0.109406,0.841189
0.009118,0.659373,0.331509
0.538498,0.002359,0.459144
0.736640,0.186552,0.076808
0.425075,0.208453,0.366472
0.945721,0.000033,0.054246
0.000682,0.374037,0.625281
0.053414,0.171970,0.774616
0.877530,0.121885,0.000585
0.009796,0.004922,0.985281
0.053730,0.021849,0.924421
0.000683,0.006229,0.993088
0.004698,0.166774,0.828528
0.025770,0.104847,0.869382
0.992821,0.000008,0.007172
0.003760,0.494738,0.501502
0.003203,0.014176,0.982620
0.957261,0.000123,0.042615
0.034916,0.006096,0.958988
0.031025,0.020228,0.948746
0.065537,0.020755,0.913708
0.174227,0.006504,0.819269
0.011350,0.011248,0.977402
0.214240,0.346617,0.439143
0.770591,0.168842,0.060566
0.622857,0.198147,0.178996
0.036190,0.840305,0.123505
0.023243,0.017574,0.959183
0.001299,0.010647,0.988054
0.999741,0.000008,0.000251
0.899551,0.064036,0.036413
0.034729,0.096879,0.868392
0.002952,0.002304,0.994744
0.037149,0.015189,0.947663
0.003811,0.030350,0.965838
0.001787,0.888266,0.109947
0.001630,0.011342,0.987028
0.015434,0.009238,0.975328
0.883474,0.080644,0.035882
0.765176,0.185593,0.049231
0.073355,0.377942,0.548703
0.000660,0.004422,0.994918
0.004197,0.003684,0.992119
0.015683,0.005776,0.978540
0.131072,0.345443,0.523485
0.205722,0.108671,0.685607
0.126074,0.090736,0.783191
0.001768,0.026228,0.972004
0.138639,0.474342,0.387019
0.999977,0.000000,0.000023
0.043879,0.079525,0.876597
0.990442,0.000069,0.009489
0.036342,0.092332,0.871326
0.018409,0.005275,0.976316
0.998219,0.000004,0.001778
0.066357,0.325940,0.607702
0.998423,0.000001,0.001576
0.492520,0.445797,0.061684
0.141317,0.013364,0.845319
0.718055,0.000571,0.281374
0.017833,0.095699,0.886468
0.059226,0.020254,0.920520
0.995514,0.000046,0.004441
0.988428,0.000003,0.011569
0.871711,0.086736,0.041553
0.053535,0.094349,0.852117
0.000006,0.206380,0.793614
0.051662,0.067355,0.880983
0.016961,0.191833,0.791205
0.999813,0.000002,0.000185
0.081751,0.080036,0.838213
0.057398,0.142857,0.799745
0.999538,0.000004,0.000457
0.011482,0.213965,0.774554
0.635102,0.037661,0.327237
0.999998,0.000000,0.000002
1.000000,0.000000,0.000000
0.999931,0.000000,0.000069
0.970881,0.000055,0.029065
0.006136,0.112891,0.880973
0.037125,0.274685,0.688190
0.001982,0.118614,0.879405
0.119928,0.066745,0.813326
0.017317,0.050493,0.932190
0.999805,0.000195,0.000000
0.021831,0.034848,0.943321
0.006964,0.074944,0.918092
0.316484,0.008348,0.675168
0.781333,0.216411,0.002256
0.905530,0.027198,0.067272
0.982404,0.008047,0.009549
0.095962,0.015754,0.888284
0.000018,0.247737,0.752246
0.625697,0.282918,0.091384
0.429462,0.460734,0.109804
0.893636,0.003105,0.103259
0.933156,0.018795,0.048049
0.162170,0.008630,0.829200
0.057790,0.129588,0.812621
0.012320,0.023220,0.964460
0.295710,0.194834,0.509455
0.002349,0.003011,0.994640
0.042933,0.005607,0.951460
0.002081,0.059758,0.938161
0.851720,0.006953,0.141327
0.000506,0.015767,0.983727
0.950228,0.049771,0.000001
0.151873,0.096593,0.751534
0.179992,0.002646,0.817362
0.738272,0.223028,0.038701
0.224648,0.023319,0.752032
0.261069,0.503571,0.235360
0.064176,0.757694,0.178130
0.006719,0.029328,0.963953
0.019916,0.009403,0.970681
0.999936,0.000000,0.000064
0.109922,0.062715,0.827363
0.059451,0.068994,0.871555
0.271360,0.411198,0.317441
0.066224,0.237035,0.696741
0.999055,0.000016,0.000929
0.027469,0.008241,0.964290
0.793325,0.169255,0.037421
0.852801,0.096350,0.050849
0.773643,0.180188,0.046169
0.002697,0.188367,0.808936
0.048921,0.190252,0.760827
0.998049,0.000000,0.001951
0.045256,0.022404,0.932340
0.413690,0.015094,0.571216
0.002958,0.236155,0.760887
0.994969,0.000017,0.005014
0.601487,0.136809,0.261704
0.986140,0.000197,0.013663
0.183175,0.161912,0.654913
0.002550,0.009677,0.987773
1.000000,0.000000,0.000000
0.024337,0.033054,0.942609
0.027820,0.026264,0.945916
0.989403,0.000001,0.010596
0.000546,0.022859,0.976595
0.000556,0.015933,0.983510
0.096891,0.090128,0.812980
0.619071,0.166447,0.214482
0.999688,0.000002,0.000310
0.018236,0.025088,0.956675
0.316061,0.261428,0.422511
0.821499,0.041805,0.136696
0.048540,0.259981,0.691480
0.998460,0.000009,0.001531
0.007521,0.018124,0.974356
0.012014,0.029462,0.958525
0.995384,0.000007,0.004608
0.033400,0.008268,0.958333
0.000067,0.593987,0.405945
0.001122,0.088713,0.910165
0.003739,0.041645,0.954616
0.002085,0.020432,0.977483
0.711463,0.176053,0.112484
0.780804,0.170768,0.048428
0.999915,0.000000,0.000085
0.096996,0.097522,0.805482
0.231721,0.294004,0.474276
0.982823,0.000008,0.017169
0.873360,0.077205,0.049435
0.030914,0.822562,0.146524
0.003489,0.080165,0.916346
0.011548,0.269804,0.718648
0.018081,0.308016,0.673903
0.717508,0.126837,0.155655
0.002641,0.027306,0.970053
0.646113,0.234824,0.119063
0.983800,0.000005,0.016195
0.010765,0.384304,0.604931
0.914362,0.041435,0.044203
0.084504,0.022385,0.893111
0.000307,0.210147,0.789546
0.999995,0.000000,0.000005
0.000473,0.039868,0.959659
0.093299,0.104348,0.802353
0.304346,0.164935,0.530718
0.999982,0.000001,0.000017
0.415841,0.545942,0.038217
0.909823,0.041504,0.048673
0.637353,0.275819,0.086828
0.063550,0.086854,0.849596
0.072852,0.018737,0.908411
0.027530,0.035977,0.936493
0.174164,0.132744,0.693092
0.386372,0.339658,0.273971
0.005700,0.904283,0.090017
0.005078,0.016511,0.978411
0.828276,0.092032,0.079692
0.022002,0.004355,0.973643
0.042509,0.089006,0.868485
0.245217,0.009474,0.745308
0.822627,0.136454,0.040920
0.001823,0.973250,0.024926
0.001677,0.019022,0.979301
0.002933,0.675606,0.321461
0.422244,0.461502,0.116253
0.007590,0.636166,0.356244
0.716865,0.021557,0.261578
0.995947,0.000026,0.004027
0.385328,0.194700,0.419973
0.028721,0.018158,0.953121
0.844618,0.062104,0.093278
0.057568,0.002575,0.939858
0.040799,0.055108,0.904093
0.007024,0.992861,0.000116
0.000664,0.006842,0.992493
0.011741,0.025616,0.962643
0.992814,0.003901,0.003285
0.638767,0.007504,0.353729
0.999277,0.000000,0.000722
0.999544,0.000003,0.000453
0.635953,0.001630,0.362418
0.857626,0.142311,0.000064
0.195828,0.305048,0.499124
0.120286,0.333265,0.546450
0.068372,0.041211,0.890417
0.671326,0.057826,0.270848
0.000521,0.032493,0.966986
0.333749,0.323122,0.343129
0.047566,0.059610,0.892823
0.307285,0.229213,0.463502
0.001051,0.098468,0.900481
0.015869,0.299167,0.684964
0.631595,0.164706,0.203699
0.003181,0.479080,0.517739
0.386695,0.592583,0.020723
0.232629,0.017400,0.749971
0.090865,0.294159,0.614975
0.997610,0.000008,0.002382
0.236018,0.061933,0.702049
0.544578,0.202748,0.252674
0.525932,0.049950,0.424118
0.722011,0.001395,0.276594
0.378930,0.022489,0.598580
0.046725,0.027595,0.925679
0.035236,0.010162,0.954602
0.001407,0.811916,0.186677
0.068234,0.117548,0.814218
0.768526,0.152472,0.079003
0.593076,0.063860,0.343064
0.628922,0.145205,0.225873
0.050990,0.005616,0.943394
0.874615,0.124026,0.001360
0.987300,0.000002,0.012698
0.019988,0.022066,0.957946
0.011892,0.067636,0.920473
0.962982,0.000127,0.036892
0.945152,0.000340,0.054508
0.834616,0.000398,0.164987
0.031759,0.301389,0.666852
0.028989,0.105397,0.865614
0.021354,0.018506,0.960140
0.995006,0.000004,0.004991
0.011725,0.002420,0.985855
0.793142,0.162980,0.043878
0.023084,0.078511,0.898405
0.006231,0.633844,0.359925
0.311913,0.623238,0.064850
0.033774,0.021702,0.944524
0.000024,0.227951,0.772025
0.985927,0.012806,0.001267
0.431853,0.143728,0.424419
0.225489,0.221808,0.552703
0.000001,0.998895,0.001105
0.023218,0.032800,0.943982
0.777877,0.073299,0.148824
0.001382,0.025978,0.972640
0.141442,0.257784,0.600774
0.074281,0.148353,0.777366
0.001480,0.011514,0.987006
0.003588,0.369838,0.626574
0.016747,0.788379,0.194873
0.003550,0.029619,0.966831
0.988210,0.000027,0.011763
0.048596,0.078525,0.872879
0.044580,0.001226,0.954195
0.265361,0.257749,0.476890
0.035330,0.555109,0.409561
0.036531,0.036617,0.926852
1.000000,0.000000,0.000000
0.000009,0.804042,0.195950
0.681343,0.203645,0.115012
0.992505,0.000007,0.007488
0.015163,0.027352,0.957485
0.018585,0.018492,0.962923
0.802873,0.068956,0.128172
0.999590,0.000002,0.000408
0.070790,0.141174,0.788036
0.838803,0.058868,0.102329
0.006512,0.007414,0.986074
0.167252,0.060348,0.772399
0.055622,0.088145,0.856233
0.938732,0.000319,0.060949
0.006274,0.231812,0.761914
0.003789,0.018433,0.977778
0.011078,0.008800,0.980123
0.001148,0.799335,0.199517
0.014502,0.013265,0.972233
0.011059,0.063908,0.925033
0.009149,0.005607,0.985244
0.004087,0.039190,0.956722
0.000015,0.710470,0.289516
0.000279,0.217598,0.782124
0.731802,0.176519,0.091679
0.334181,0.466933,0.198885
0.068606,0.646424,0.284971
0.124826,0.051700,0.823474
0.184473,0.073736,0.741791
0.001496,0.015660,0.982844
0.623006,0.185421,0.191573
0.272600,0.531450,0.195949
0.951033,0.000238,0.048729
0.030062,0.598168,0.371770
0.997128,0.000001,0.002871
0.113506,0.719417,0.167077
0.595667,0.284897,0.119435
0.266603,0.146967,0.586430
0.556970,0.004228,0.438802
0.015278,0.001733,0.982990
0.057228,0.027452,0.915320
0.031644,0.187100,0.781257
0.488062,0.143042,0.368897
0.001004,0.014752,0.984244
0.358632,0.075476,0.565892
0.014321,0.019225,0.966454
0.906030,0.093144,0.000826
0.000039,0.239985,0.759976
0.001495,0.033264,0.965241
0.045389,0.040547,0.914064
0.051007,0.020719,0.928273
0.007648,0.245780,0.746572
0.001591,0.253285,0.745125
0.036470,0.037222,0.926309
0.000001,0.957105,0.042894
0.005895,0.961410,0.032696
0.007896,0.020261,0.971843
0.383305,0.180398,0.436296
0.635318,0.100830,0.263853
0.005059,0.273390,0.721551
0.015903,0.011248,0.972848
0.027793,0.139784,0.832423
0.038188,0.105250,0.856561
0.619821,0.161604,0.218575
0.012185,0.059471,0.928343
0.498640,0.262359,0.239001
0.000004,0.980988,0.019008
0.197412,0.194599,0.607989
0.142274,0.530109,0.327618
0.009058,0.020308,0.970634
0.918198,0.024809,0.056992
0.463507,0.297069,0.239424
0.061854,0.395441,0.542705
0.999936,0.000000,0.000064
0.999989,0.000000,0.000011
0.921285,0.048541,0.030174
0.013696,0.957500,0.028804
0.061483,0.103576,0.834940
0.001472,0.016576,0.981951
0.083167,0.023758,0.893075
0.043670,0.016738,0.939592
0.145925,0.621209,0.232866
0.598629,0.202366,0.199005
0.031333,0.063614,0.905053
0.070721,0.052673,0.876606
0.088150,0.867314,0.044536
0.000121,0.030944,0.968935
0.221202,0.077472,0.701326
0.285317,0.088814,0.625869
0.242716,0.165388,0.591896
0.034420,0.268216,0.697363
0.193452,0.216173,0.590375
0.255729,0.116435,0.627836
0.997483,0.000038,0.002478
0.703314,0.186688,0.109999
0.006047,0.054275,0.939678
0.999941,0.000000,0.000059
0.034868,0.014304,0.950828
0.641027,0.141090,0.217883
0.999950,0.000000,0.000050
0.026617,0.043252,0.930132
0.999904,0.000000,0.000096
0.206718,0.215770,0.577511
0.989948,0.000004,0.010048
0.070442,0.005830,0.923728
0.055114,0.318184,0.626702
0.026860,0.126188,0.846952
0.007713,0.043071,0.949216
0.014800,0.023110,0.962090
0.895623,0.069235,0.035143
0.060346,0.190230,0.749424
0.091061,0.082227,0.826712
0.004160,0.019063,0.976777
0.071540,0.111163,0.817297
0.876343,0.029673,0.093984
0.890747,0.015189,0.094064
0.655325,0.156451,0.188223
0.112337,0.176102,0.711561
0.000389,0.012576,0.987035
0.123502,0.019764,0.856734
0.703118,0.173223,0.123659
0.028080,0.011574,0.960347
